EQID,"EQNAME",YYYY,MN,DD,HH,MM,SEC,LAT,LON,DEPTH,MAG,DELTA_GMT,LOC_HH,"LOC_DOW","ISO_COUNTRY","ISO_CODE",ISO_DIST,PAGER_REG,SHAKE_DEATHS,SD_FLAG,GROWTH,SHAKEMAP_UNCERT,"SHAKEMAP_GMPE",U010,U020,U030,U040,U050,U060,U070,U080,U090,U100,R010,R020,R030,R040,R050,R060,R070,R080,R090,R100,MAXMMI
199402231154,,1994,02,23,11,54,34,30.810,60.536,9,5.5,3.5,14.5,Wed,IRAN; ISLAMIC REPUBLIC OF,IR,0,5,NaN,NaN,0.011,1.0209,Regression::BJF97,0,0,0,744771,26223,0,0,0,0,0,0,0,0,414198,36556,2042,0,0,0,0,6
199402240011,,1994,02,24,00,11,14,30.790,60.510,10,6.3,3.5,3.5,Thu,IRAN; ISLAMIC REPUBLIC OF,IR,0,5,NaN,NaN,0.011,1.0586,Regression::BJF97,0,0,0,713422,422055,0,0,0,0,0,0,0,0,791563,279893,1056,1995,45,0,0,7
199402260231,,1994,02,26,02,31,12,30.795,60.535,7.1,6.0,3.5,5.5,Sat,IRAN; ISLAMIC REPUBLIC OF,IR,0,5,NaN,NaN,0.011,1.0396,Regression::BJF97,0,0,0,0,245441,0,0,0,0,0,0,0,0,27288,104697,2239,449,0,0,0,7
199402262039,,1994,02,26,20,39,10,51.548,16.066,10,4.7,1,21,Sat,POLAND,PL,0,3,NaN,NaN,,NaN,Regression::AB06_ENA_BC_nosite,0,1632330,486321,80243,100021,0,0,0,0,0,0,1314002,472518,135476,36124,0,0,0,0,0,5
199402281113,,1994,02,28,11,13,56,30.908,60.620,7,5.6,3.5,14.5,Mon,IRAN; ISLAMIC REPUBLIC OF,IR,0,5,NaN,NaN,0.011,1.0226,Regression::BJF97,0,0,0,535724,235385,0,0,0,0,0,0,0,0,411239,72109,1025,1207,2,0,0,7
199403010349,,1994,03,01,03,49,02,29.141,52.636,12.2,6.0,3.5,6.5,Tue,IRAN; ISLAMIC REPUBLIC OF,IR,0,5,2,1,0.011,1.0443,Regression::BJF97,0,0,0,377425,1588360,14980,0,0,0,0,0,0,0,378234,217965,20862,21816,1057,0,0,8
199403020338,,1994,03,02,03,37,59,19.941,-72.814,6.7,5.4,-5,22,Tue,HAITI,HT,0,4,4,NaN,,1.0184,Regression::BJF97,0,0,91484,2452445,97210,0,0,0,0,0,0,0,556730,5708262,741395,171098,47140,0,0,0,7
199403090613,,1994,03,09,06,13,37,32.625,47.150,10,4.5,3.5,9.5,Wed,IRAN; ISLAMIC REPUBLIC OF,IR,0,5,NaN,NaN,0.011,NaN,Regression::AB06_ENA_BC_nosite,0,1743841,0,0,0,0,0,0,0,0,3504,1302122,79220,30943,1791,0,0,0,0,0,5
199403091658,,1994,03,09,16,58,43,-9.507,159.741,39.4,5.7,11,3,Thu,SOLOMON ISLANDS,SB,0,4,NaN,NaN,0.0042,1.002,Regression::Youngs97_intraslab,0,0,0,0,0,11167,0,0,0,0,0,32,144126,95609,51703,75787,8825,0,0,0,7
199403110312,,1994,03,11,03,12,11,34.202,139.215,4.5,5.4,9,12,Fri,JAPAN,JP,0.030872,2,NaN,NaN,0.0002,NaN,Regression::BJF97,0,0,93281,30659039,18637,0,0,0,0,0,0,0,61129,635363,10428,1199,2336,0,0,0,7
199403111004,,1994,03,11,10,04,38,-6.138,150.751,20,5.5,10,20,Fri,PAPUA NEW GUINEA,PG,0.014676,4,NaN,NaN,0.0221,1.0198,Regression::BJF97,0,0,0,43725,8,0,0,0,0,0,0,0,0,226173,46229,1876,478,2,0,0,7
199403122300,,1994,03,12,23,00,29,11.857,-86.833,35,5.6,-6,17,Sat,NICARAGUA,NI,0.20558,4,NaN,NaN,0.0189,1.0014,Regression::Youngs97_intraslab,0,53374,790075,541448,1253833,8427,0,0,0,0,0,486580,1744618,568509,157822,49793,14,0,0,0,6
199403132044,,1994,03,13,20,44,23,50.911,92.183,22.7,5.0,7,3,Mon,RUSSIAN FEDERATION,RU,0,3,NaN,NaN,-0.0037,NaN,Regression::AB06_ENA_BC_nosite,0,0,0,0,0,0,0,0,0,0,0,0,47464,4705,11,0,0,0,0,0,4
199403301329,,1994,03,30,13,29,12,8.991,126.265,40.9,5.7,8,21,Wed,PHILIPPINES,PH,0.000276,3,NaN,NaN,0.018,1.0019,Regression::Youngs97_intraslab,0,0,1654290,126595,178177,0,0,0,0,0,0,362860,3945632,1215553,701074,153321,24394,0,0,0,7
199403301955,,1994,03,30,19,55,42,28.968,52.805,10,5.4,3.5,22.5,Wed,IRAN; ISLAMIC REPUBLIC OF,IR,0,5,0,NaN,0.011,1.0184,Regression::BJF97,0,0,83345,2311280,107258,0,0,0,0,0,0,0,24275,1302970,90900,13309,132,0,0,0,7
199404031756,,1994,04,03,17,56,43,-15.034,168.361,26.1,5.6,11,4,Mon,VANUATU,VU,0.20428,4,NaN,NaN,0.0149,1.0019,Regression::Youngs97_intraslab,0,0,0,5969,0,0,0,0,0,0,0,801,47291,27357,10039,2930,5713,0,0,0,7
199404032147,,1994,04,03,21,47,54,-5.488,139.359,36,4.9,9,6,Mon,INDONESIA,ID,0,4,NaN,NaN,0.0141,NaN,Regression::Youngs97_intraslab,0,0,0,0,0,0,0,0,0,0,0,62574,192092,18444,2776,53,0,0,0,0,5
199404060703,,1994,04,06,07,03,30,26.208,96.797,37.9,5.8,6.5,13.5,Wed,MYANMAR,MM,0,4,NaN,NaN,0.0081,1.0024,Regression::Youngs97_intraslab,0,0,1291697,111384,0,0,0,0,0,0,0,3010,2805872,1038430,53835,11845,11924,0,0,0,7
199404061213,,1994,04,06,12,13,46,-17.332,167.911,17.3,6.1,11,23,Wed,VANUATU,VU,0.37827,4,NaN,NaN,0.0149,NaN,Regression::BJF97,0,0,0,5969,5190,0,0,0,0,0,0,0,0,89424,65834,70,0,0,0,0,5
199404111120,,1994,04,11,11,20,21,11.658,42.869,9.8,5.9,3,14,Mon,DJIBOUTI,DJ,0.066708,4,NaN,NaN,0.0202,1.0328,Regression::BJF97,0,0,0,61049,41862,241987,8784,0,0,0,0,0,0,2028305,77831,10741,700,0,0,0,7
199404131020,,1994,04,13,10,20,30,51.651,16.229,11,4.6,1,11,Wed,POLAND,PL,0,3,NaN,NaN,,NaN,Regression::AB06_ENA_BC_nosite,0,2133492,238219,161197,62801,0,0,0,0,0,0,1294888,443764,114999,24485,0,0,0,0,0,5
199404132222,,1994,04,13,22,22,31,-3.165,136.003,27.8,6.4,9,7,Thu,INDONESIA,ID,0,4,NaN,NaN,0.0141,1.0119,Regression::Youngs97_intraslab,0,0,64484,90298,0,0,0,0,0,0,0,10498,497530,201012,85642,25099,15975,4107,0,0,8
199404160955,,1994,04,16,09,55,22,-31.707,-71.541,37.8,5.6,-4,5,Sat,CHILE,CL,0,4,NaN,NaN,0.0094,1.0016,Regression::Youngs97_intraslab,0,0,673793,490475,3660,22998,0,0,0,0,0,87,182766,284235,49874,16630,95,0,0,0,6
199404161717,,1994,04,16,17,17,32,-6.664,155.280,36.4,5.6,10,3,Sun,PAPUA NEW GUINEA,PG,0.000636,4,NaN,NaN,0.0221,1.0016,Regression::Youngs97_intraslab,0,0,0,0,1067,0,0,0,0,0,0,6788,48619,26099,47644,9365,5279,0,0,0,7
199404170614,,1994,04,17,06,14,40,-15.902,167.643,41.7,5.7,11,17,Sun,VANUATU,VU,0.26515,4,NaN,NaN,0.0149,NaN,Regression::Youngs97_intraslab,0,0,2988,0,5972,0,0,0,0,0,0,0,24004,33210,52746,4732,0,0,0,0,6
199404181729,,1994,04,18,17,29,55,-6.446,155.000,26.7,6.7,10,3,Tue,PAPUA NEW GUINEA,PG,0.16859,4,NaN,NaN,0.0221,1.0202,Regression::Youngs97_intraslab,0,0,16599,0,0,3,1064,0,0,0,0,5,199976,24067,36960,61511,14857,2636,0,0,8
199404210351,,1994,04,21,03,51,46,-5.707,154.174,33.2,6.6,10,13,Thu,PAPUA NEW GUINEA,PG,0.495,4,NaN,NaN,0.0221,1.0092,Regression::Youngs97_intraslab,0,0,14987,2682,0,0,0,0,0,0,0,4402,170734,114486,21139,32142,8485,0,0,0,7
199404231500,,1994,04,23,15,00,54,-14.174,167.670,12.1,6.1,11,2,Sun,VANUATU,VU,0.066821,4,NaN,NaN,0.0149,1.0438,Regression::BJF97,0,0,0,5974,0,0,0,0,0,0,0,0,0,83102,14391,2104,872,687,0,0,8
199404231509,,1994,04,23,15,09,11,-14.194,167.701,40.3,5.5,11,2,Sun,VANUATU,VU,0.093519,4,NaN,NaN,0.0149,1.0012,Regression::Youngs97_intraslab,0,0,5974,0,0,0,0,0,0,0,0,0,35886,20427,3143,2878,0,0,0,0,6
199404240257,,1994,04,24,02,57,12,11.570,43.001,9.6,5.6,3,5,Sun,DJIBOUTI,DJ,0,4,NaN,NaN,0.0202,1.0219,Regression::BJF97,0,0,0,153574,33442,253326,5768,0,0,0,0,0,16093,1989006,64852,10137,2541,292,0,0,8
199404271216,,1994,04,27,12,16,55,-5.280,-76.455,33,4.9,-5,7,Wed,PERU,PE,0,4,NaN,NaN,0.0132,NaN,Regression::AB06_ENA_BC_nosite,0,10090,9549,0,0,0,0,0,0,0,0,422822,132389,3407,0,0,0,0,0,0,4
199405011200,,1994,05,01,12,00,38,36.942,67.141,21.2,6.1,4.5,16.5,Sun,AFGHANISTAN,AF,0,5,160,NaN,0.0267,1.043,Regression::BJF97,0,0,0,3322689,320095,407996,13693,0,0,0,0,0,0,8161614,2026335,218983,53267,9477,260,0,9
199405031636,,1994,05,03,16,36,46,10.291,-60.745,38.7,5.9,-4,12,Tue,TRINIDAD AND TOBAGO,TT,0.22719,4,NaN,NaN,-0.0087,1.0022,Regression::Youngs97_intraslab,0,43,151534,171950,807606,43022,0,0,0,0,0,0,87308,33636,30212,23479,9067,0,0,0,7
199405091236,,1994,05,09,12,36,39,-2.013,99.682,30.4,5.6,7,19,Mon,INDONESIA,ID,0.054181,4,NaN,NaN,0.0141,1.002,Regression::Youngs97_intraslab,0,0,365161,859362,0,0,0,0,0,0,0,119447,2213233,246504,8447,9908,1932,0,0,0,7
199405110818,,1994,05,11,08,18,19,-1.995,99.704,33.5,6.4,7,15,Wed,INDONESIA,ID,0.081987,4,NaN,NaN,0.0141,1.0122,Regression::Youngs97_intraslab,0,0,1001346,572896,651713,0,0,0,0,0,0,216453,3608674,2450555,207640,8297,11644,284,0,0,8
199405112114,,1994,05,11,21,14,35,-2.072,99.611,27.6,6.1,7,4,Thu,INDONESIA,ID,0,4,NaN,NaN,0.0141,1.0081,Regression::Youngs97_intraslab,0,1001018,240717,983917,0,0,0,0,0,0,0,1464740,3744145,1003384,22956,1738,11222,633,0,0,8
199405170945,,1994,05,17,09,45,28,-2.098,99.476,27.9,5.8,7,16,Tue,INDONESIA,ID,0.042132,4,NaN,NaN,0.0141,1.0033,Regression::Youngs97_intraslab,0,0,403557,821337,0,0,0,0,0,0,0,12128,1878366,233308,12733,7443,5242,0,0,0,7
199405200438,,1994,05,20,04,38,36,-8.184,124.685,41.3,5.5,8,12,Fri,INDONESIA,ID,0,4,NaN,NaN,0.0141,1.0013,Regression::Youngs97_intraslab,0,0,0,42639,0,0,0,0,0,0,0,15100,1430653,636136,63145,65485,0,0,0,0,6
199405200444,,1994,05,20,04,44,12,-8.176,124.746,25.2,5.5,8,12,Fri,INDONESIA,ID,0,4,NaN,NaN,0.0141,1.0019,Regression::Youngs97_intraslab,0,0,0,42639,0,0,0,0,0,0,0,51841,1385248,614572,34352,62730,28072,0,0,0,7
199405230536,,1994,05,23,05,36,03,24.188,122.496,22,6.1,8,13,Mon,JAPAN,JP,0.51026,2,NaN,NaN,0.0002,NaN,Regression::BJF97,0,0,0,19497954,3171017,0,0,0,0,0,0,0,0,1511509,93469,0,0,0,0,0,5
199405231516,,1994,05,23,15,16,59,24.098,122.541,27.8,5.9,8,23,Mon,JAPAN,JP,0.52568,2,NaN,NaN,0.0002,NaN,Regression::Youngs97_intraslab,0,0,3674289,9233095,273025,0,0,0,0,0,0,13,144680,198926,22173,1237,0,0,0,0,6
199405240205,,1994,05,24,02,05,38,38.734,26.554,17.4,5.5,2,4,Tue,TURKEY,TR,0.088698,3,NaN,NaN,0.0106,NaN,Regression::BJF97,0,0,0,2596800,2013158,7546,0,0,0,0,0,0,0,1538558,210280,9623,0,0,0,0,6
199405240400,,1994,05,24,04,00,45,23.949,122.429,29.9,6.5,8,12,Tue,JAPAN,JP,0.70895,2,NaN,NaN,0.0002,NaN,Regression::Youngs97_intraslab,0,69668,3712605,18450737,589999,201675,0,0,0,0,0,111786,793462,784738,63062,22229,0,0,0,0,6
199405250403,,1994,05,25,04,03,40,-4.183,135.520,15,6.4,9,13,Wed,INDONESIA,ID,0,4,NaN,NaN,0.0141,1.075,Regression::BJF97,0,0,0,16364,0,0,0,0,0,0,0,0,614,664571,66725,12135,348,149,6,0,8
199405251636,,1994,05,25,16,36,54,-1.975,138.819,26.4,5.5,9,1,Thu,INDONESIA,ID,0,4,NaN,NaN,0.0141,1.0017,Regression::Youngs97_intraslab,0,37,45135,0,0,0,0,0,0,0,0,69224,315912,58287,47077,9282,25352,0,0,0,7
199405251842,,1994,05,25,18,42,20,7.641,94.208,20.1,5.8,5.5,-0.5,Thu,INDIA,IN,0.53967,5,NaN,NaN,0.0138,NaN,Regression::BJF97,0,0,0,0,0,0,0,0,0,0,0,0,0,54757,6508,0,0,0,0,0,5
199405260826,,1994,05,26,08,26,52,35.251,-4.098,4.3,5.9,1,9,Thu,MOROCCO,MA,0.025486,4,2,NaN,0.0155,1.0393,Regression::BJF97,0,0,0,5493193,10687,38710,5994,0,0,0,0,0,0,3255738,577102,47383,22904,879,0,0,8
199405291411,,1994,05,29,14,11,55,20.547,94.174,63.3,6.5,6.5,20.5,Sun,MYANMAR,MM,0,4,NaN,NaN,0.0081,1.0068,Regression::Youngs97_intraslab,0,0,4983334,2496873,491298,233782,0,0,0,0,0,766,10426294,10594299,3521011,738737,141256,0,0,0,7
199405311741,,1994,05,31,17,41,56,7.393,-72.039,9.1,6.0,-4,13,Tue,VENEZUELA,VE,0,4,0,NaN,0.0138,1.0398,Regression::BJF97,0,0,0,1151216,1621738,647,20678,0,0,0,0,0,0,324556,465959,24292,4918,250,0,0,8
199406021817,"East Java, Indonesia",1994,06,02,18,17,38,-10.409,112.935,34.3,7.8,8,2,Fri,INDONESIA,ID,1.9422,4,NaN,NaN,0.0141,NaN,Regression::Youngs97_interface,0,0,6425297,17180549,477284,0,0,0,0,0,0,0,9268505,20284623,2518993,0,0,0,0,0,5
199406032240,,1994,06,03,22,40,23,28.716,70.055,32.5,5.9,5,3,Sat,PAKISTAN,PK,0,5,NaN,NaN,0.0209,NaN,Regression::AB06_ENA_BC_nosite,0,0,3478655,3979380,135912,0,0,0,0,0,0,0,3634047,8164298,708321,0,0,0,0,0,5
199406041936,,1994,06,04,19,36,11,48.950,129.916,17.3,4.5,8,3,Sun,CHINA,CN,0,5,NaN,NaN,0.0059,NaN,Regression::AB06_ENA_BC_nosite,0,132047,0,0,0,0,0,0,0,0,0,188879,50122,18325,0,0,0,0,0,0,4
199406050109,,1994,06,05,01,09,31,24.455,121.852,13.5,6.3,8,9,Sun,TAIWAN; PROVINCE OF CHINA,TW,0.02644,2,1,NaN,0.0061,1.0672,Regression::BJF97,0,0,19225,14967605,10099329,238406,177813,1205,0,0,0,0,81809,4890967,157689,7856,4556,1844,728,0,9
199406062047,"Nevado del Huila Volcano, Colombia",1994,06,06,20,47,41,2.909,-75.971,6.6,6.8,-5,15,Mon,COLOMBIA,CO,0,4,295,1,0.0146,1.1489,Regression::BJF97,0,0,0,8578100,3798908,32017,0,0,0,0,0,0,0,2104893,936053,132803,22498,6841,971,0,9
199406082053,,1994,06,08,20,53,31,16.801,-85.932,35.8,5.5,-6,14,Wed,HONDURAS,HN,0.29689,4,NaN,NaN,0.0216,NaN,Regression::Youngs97_intraslab,0,147827,201231,44945,5693,0,0,0,0,0,0,112403,341418,144957,9167,2548,0,0,0,0,6
199406132115,,1994,06,13,21,15,04,-5.523,151.905,20.5,6.2,10,7,Tue,PAPUA NEW GUINEA,PG,0,4,NaN,NaN,0.0221,1.0567,Regression::BJF97,0,0,0,44080,0,0,0,0,0,0,0,0,0,290507,87212,3611,971,1631,144,0,9
199406180325,"Arthurs Pass, New Zealand",1994,06,18,03,25,16,-43.119,171.651,10.9,6.7,12,15,Sat,NEW ZEALAND,NZ,0,1,NaN,NaN,0.0099,1.07,Regression::BJF97,0,0,80578,352230,6808,0,0,0,0,0,0,0,76224,117830,12526,223,33,0,0,0,6
199406191343,"New Zealand",1994,06,19,13,43,52,-43.173,171.626,6.9,5.9,12,1,Mon,NEW ZEALAND,NZ,0,1,NaN,NaN,0.0099,1.0382,Regression::BJF97,0,0,0,115887,243164,0,0,0,0,0,0,0,0,47516,73385,962,89,12,0,0,7
199406200909,"Firuzabad, Iran",1994,06,20,09,09,05,29.056,52.667,14.3,5.9,3.5,12.5,Mon,IRAN; ISLAMIC REPUBLIC OF,IR,0,5,3,1,0.011,0.96452,Regression::BJF97,0,0,0,1325069,1310769,89793,0,0,0,0,0,0,0,1274575,159528,36578,8673,324,0,0,8
199406291822,,1994,06,29,18,22,34,32.532,93.655,3.2,5.9,8,2,Thu,CHINA,CN,0,5,NaN,NaN,0.0059,1.0372,Regression::BJF97,0,0,0,271,0,0,0,0,0,0,0,0,0,255550,66414,4890,1322,465,0,0,8
199407011012,,1994,07,01,10,12,43,40.181,53.347,44.1,5.6,5,15,Fri,TURKMENISTAN,TM,0,4,NaN,NaN,0.0183,1.0013,Regression::Youngs97_intraslab,0,0,0,88927,24056,0,0,0,0,0,0,0,5976,49350,33385,10277,0,0,0,0,6
199407020238,,1994,07,02,02,38,24,-3.277,136.077,38.3,5.6,9,11,Sat,INDONESIA,ID,0,4,NaN,NaN,0.0141,1.0016,Regression::Youngs97_intraslab,0,0,0,0,0,0,0,0,0,0,0,10979,193858,93885,50278,12735,727,0,0,0,7
199407042136,,1994,07,04,21,36,43,14.890,-97.312,17.3,6.4,-6,15,Mon,MEXICO,MX,0.95239,3,2,NaN,0.0116,NaN,Regression::BJF97,0,0,0,2235245,51741,0,0,0,0,0,0,0,0,2208658,66292,0,0,0,0,0,5
199407051009,,1994,07,05,10,09,25,10.439,125.296,35.7,5.8,8,18,Tue,PHILIPPINES,PH,0.061571,3,NaN,NaN,0.018,1.0025,Regression::Youngs97_intraslab,0,3795,491554,1912194,259371,0,0,0,0,0,0,71887,2486621,3051974,880694,311049,88836,0,0,0,7
199407121347,,1994,07,12,13,47,34,19.787,-70.948,19.2,5.6,-4,9,Tue,DOMINICAN REPUBLIC,DO,0,4,NaN,NaN,0.0147,1.0235,Regression::BJF97,0,0,0,5652612,1472402,117646,0,0,0,0,0,0,0,5050979,480746,98981,33198,6015,0,0,8
199407130235,,1994,07,13,02,35,58,-16.597,167.537,34.5,7.2,11,13,Wed,VANUATU,VU,0.013955,4,NaN,NaN,0.0149,1.0957,Regression::Youngs97_interface,0,0,0,0,11204,0,0,0,0,0,0,0,2373,19934,79887,16560,21331,1962,0,0,8
199407130243,,1994,07,13,02,43,46,-16.597,167.558,24.4,5.6,11,13,Wed,VANUATU,VU,0.031211,4,NaN,NaN,0.0149,1.0021,Regression::Youngs97_intraslab,0,0,1897,9306,0,0,0,0,0,0,0,0,41145,54554,16866,5597,10204,0,0,0,7
199407130313,,1994,07,13,03,13,20,-16.782,167.372,31.4,6.6,11,14,Wed,VANUATU,VU,0.20135,4,NaN,NaN,0.0149,1.0145,Regression::Youngs97_intraslab,0,0,0,38,11166,0,0,0,0,0,0,0,24248,43216,59571,14608,11147,835,0,0,8
199407140009,,1994,07,14,00,09,26,-16.570,167.501,20.6,5.9,11,11,Thu,VANUATU,VU,0,4,NaN,NaN,0.0149,1.0389,Regression::BJF97,0,0,0,11204,0,0,0,0,0,0,0,0,0,94275,26175,4172,2445,2020,0,0,8
199407140825,,1994,07,14,08,25,40,-16.697,167.449,30.2,5.6,11,19,Thu,VANUATU,VU,0.092504,4,NaN,NaN,0.0149,1.0018,Regression::Youngs97_intraslab,0,0,4985,6220,0,0,0,0,0,0,0,0,41638,60678,16920,6070,2772,0,0,0,7
199407172204,,1994,07,17,22,04,58,-16.711,167.521,25.3,5.6,11,9,Mon,VANUATU,VU,0.11207,4,NaN,NaN,0.0149,1.0019,Regression::Youngs97_intraslab,0,0,2503,8703,0,0,0,0,0,0,0,0,38514,62582,14994,7273,4390,0,0,0,7
199407200452,,1994,07,20,04,53,01,-7.002,156.779,43.9,5.5,11,15,Wed,SOLOMON ISLANDS,SB,0,4,NaN,NaN,0.0042,1.0012,Regression::Youngs97_intraslab,0,0,1326,0,0,0,0,0,0,0,0,18796,129445,38267,15005,6647,0,0,0,0,6
199407221657,,1994,07,22,16,57,50,-7.735,158.516,19.8,5.9,11,3,Sat,SOLOMON ISLANDS,SB,0.036945,4,NaN,NaN,0.0042,1.0373,Regression::BJF97,0,0,0,11185,0,0,0,0,0,0,0,0,0,216473,26008,4998,840,303,0,0,8
199407241755,,1994,07,24,17,55,42,-16.985,167.695,26.9,6.3,11,4,Mon,VANUATU,VU,0.43222,4,NaN,NaN,0.0149,1.0055,Regression::Youngs97_intraslab,0,0,0,5996,5213,0,0,0,0,0,0,42,38837,45469,55782,15836,2467,0,0,0,7
199407290753,,1994,07,29,07,53,30,-16.966,167.848,18.2,5.8,11,18,Fri,VANUATU,VU,0.36001,4,NaN,NaN,0.0149,NaN,Regression::BJF97,0,0,0,6912,4299,0,0,0,0,0,0,0,0,57691,64601,0,0,0,0,0,5
199407310515,,1994,07,31,05,15,38,32.683,48.423,16.8,5.5,3.5,8.5,Sun,IRAN; ISLAMIC REPUBLIC OF,IR,0,5,NaN,NaN,0.011,1.0213,Regression::BJF97,0,0,0,3537864,543211,92134,0,0,0,0,0,0,0,2064384,221302,58195,1027,0,0,0,7
199408010415,,1994,08,01,04,15,43,47.896,67.523,20.5,4.7,6,10,Mon,KAZAKHSTAN,KZ,0,4,NaN,NaN,0.0033,NaN,Regression::AB06_ENA_BC_nosite,0,0,5,184382,0,0,0,0,0,0,0,9264,4182,892,0,0,0,0,0,0,4
199408031459,,1994,08,03,14,59,59,21.536,93.967,33,5.7,6.5,20.5,Wed,MYANMAR,MM,0,4,NaN,NaN,0.0081,1.0022,Regression::Youngs97_intraslab,0,16240,1009989,704832,0,0,0,0,0,0,0,30326,6881999,4008245,419002,109543,58040,0,0,0,7
199408042215,,1994,08,04,22,15,40,-6.340,131.554,40.4,6.2,9,7,Fri,INDONESIA,ID,0.32173,4,NaN,NaN,0.0141,1.0045,Regression::Youngs97_intraslab,0,0,0,16409,0,0,0,0,0,0,0,47384,185669,91600,15478,1609,55,0,0,0,6
199408061103,"Ellalong, Australia",1994,08,06,11,03,55,-32.996,151.195,19.9,4.7,10,21,Sat,AUSTRALIA,AU,0,2,NaN,NaN,0.0085,0.51435,Regression::AB06_ENA_BC_nosite,0,1607607,2138105,260992,239724,6438,0,0,0,0,684,120458,29499,21852,14017,3565,0,0,0,0,6
199408101406,,1994,08,10,14,06,56,-16.808,167.406,21.9,5.5,11,1,Thu,VANUATU,VU,0.21121,4,NaN,NaN,0.0149,NaN,Regression::BJF97,0,0,0,11217,0,0,0,0,0,0,0,0,0,111719,15847,60,0,0,0,0,5
199408180045,,1994,08,18,00,45,48,-7.495,31.744,25,5.9,3,3,Thu,TANZANIA; UNITED REPUBLIC OF,TZ,0,4,NaN,NaN,0.0183,1.0039,Regression::Youngs97_intraslab,0,0,249877,704,2906,20778,0,0,0,0,0,79788,1277849,754263,335719,68053,35536,326,0,0,8
199408180113,"Mascara, Algeria",1994,08,18,01,13,07,35.462,-0.087,6.7,5.8,1,2,Thu,ALGERIA,DZ,0,4,159,1,0.0122,0.89687,Regression::BJF97,0,0,0,1658804,1510371,150007,29341,0,0,0,0,0,0,1667449,573023,89652,8275,264,0,0,8
199408192102,,1994,08,19,21,02,47,17.953,96.426,10.4,5.7,6.5,3.5,Sat,MYANMAR,MM,0,4,NaN,NaN,0.0081,1.0255,Regression::BJF97,0,0,0,4805290,409074,0,0,0,0,0,0,0,6331,12278442,1650402,163126,25079,22,0,0,7
199408211555,,1994,08,21,15,56,00,56.742,118.008,10.7,6.0,9,0,Mon,RUSSIAN FEDERATION,RU,0,3,NaN,NaN,-0.0037,1.0432,Regression::BJF97,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1359,1774,678,254,0,0,8
199408242108,,1994,08,24,21,08,47,34.245,91.814,33,5.5,8,5,Thu,CHINA,CN,0,5,NaN,NaN,0.0059,1.0015,Regression::Youngs97_intraslab,0,0,0,0,0,0,0,0,0,0,0,1755,40631,9957,4390,1244,249,0,0,0,7
199408312329,,1994,08,31,23,29,54,25.851,78.566,33,4.7,5.5,4.5,Thu,INDIA,IN,0,5,NaN,NaN,0.0138,NaN,Regression::AB06_ENA_BC_nosite,0,4742631,907956,13673,0,0,0,0,0,0,0,13365893,1647821,107920,0,0,0,0,0,0,4
199409011515,"Eureka, California",1994,09,01,15,15,54,40.381,-125.776,10.1,7.0,-8,7,Thu,UNITED STATES,US,1.372,1,NaN,NaN,0.0091,NaN,Regression::BJF97,0,0,0,1679143,124364,0,0,0,0,0,0,0,0,230902,9203,0,0,0,0,0,5
199409011612,"Bitola, Macedonia",1994,09,01,16,12,43,41.170,21.240,20.1,5.6,1,17,Thu,MACEDONIA; THE FORMER YUGOSLAV REPUBLIC OF,MK,0,3,0,NaN,0.0026,1.0232,Regression::BJF97,0,0,0,4960463,385907,80535,12,0,0,0,0,0,0,3166337,317315,49469,6506,19,0,0,7
199409021556,,1994,09,02,15,56,16,-3.275,130.632,22.4,5.5,9,0,Sat,INDONESIA,ID,0,4,NaN,NaN,0.0141,1.0019,Regression::Youngs97_intraslab,0,0,7112,0,0,0,0,0,0,0,0,18447,192645,74735,57472,16722,16421,0,0,0,7
199409111201,,1994,09,11,12,01,14,-15.992,166.764,32,5.7,11,23,Sun,VANUATU,VU,0.3283,4,NaN,NaN,0.0149,NaN,Regression::Youngs97_intraslab,0,149,5074,0,6008,0,0,0,0,0,0,7213,62130,37429,21975,2373,0,0,0,0,6
199409120629,,1994,09,12,06,29,56,-31.194,-71.807,40.3,5.9,-4,2,Mon,CHILE,CL,0.14219,4,NaN,NaN,0.0094,1.0027,Regression::Youngs97_intraslab,0,0,150940,325859,107459,0,0,0,0,0,0,0,81397,199441,52855,10382,89,0,0,0,6
199409121223,"Lake Tahoe, Nevada",1994,09,12,12,23,43,38.860,-119.713,4.6,5.9,-8,4,Mon,UNITED STATES,US,0,1,NaN,NaN,0.0091,1.0156,Regression::BJF97,0,0,0,2908346,439646,46643,7931,13664,0,0,0,0,0,283428,31074,4125,1971,341,0,0,8
199409131001,,1994,09,13,10,01,34,7.098,-76.659,14.7,6.0,-5,5,Tue,COLOMBIA,CO,0,4,NaN,NaN,0.0146,1.0409,Regression::BJF97,0,0,0,2711977,158313,0,0,0,0,0,0,0,0,472795,177498,23993,4806,2714,0,0,8
199409160620,,1994,09,16,06,20,19,22.553,118.715,10.9,6.7,8,14,Fri,TAIWAN; PROVINCE OF CHINA,TW,0.94853,2,5,NaN,0.0061,NaN,Regression::AB06_ENA_BC_nosite,0,0,9399701,25403411,2276939,0,0,0,0,0,0,0,2005699,9780666,109786,0,0,0,0,0,5
199409171222,,1994,09,17,12,22,16,-32.259,-71.769,32.7,5.7,-4,8,Sat,CHILE,CL,0.23632,4,NaN,NaN,0.0094,1.0019,Regression::Youngs97_intraslab,0,0,5382469,976033,251059,0,0,0,0,0,0,56,150326,461712,125754,24269,1161,0,0,0,7
